season,round,race_name,circuit_id,circuit_name,country,date,driver,driver_id,team,grid_position,finish_position,points_scored,laps_completed,status,dnf,fastest_lap_ms,fastest_lap_rank,race_time_ms,quali_position,best_quali_ms,pole_time_ms,gap_to_pole_ms,gap_to_pole_pct,pit_stops,precipitation_mm,temp_max_c,temp_min_c,wind_max_kmh,precipitation_hours,rainfall,historical_dnf_rate,avg_positions_gained,had_sc,had_vsc,had_red_flag,sc_pct,vsc_pct,avg_air_temp,avg_track_temp,start_compound,num_stints,soft_pct,medium_pct,hard_pct,is_winner,is_podium,circuit_sc_rate
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,HAR,brendon_hartley,Toro Rosso,16,19,0.0,0,Brakes,1,87009.0,19,,18.0,81934.0,79119.0,2815.0,3.5579317231006455,1.0,2.1,20.0,15.3,5.9,7.0,True,0.1562,-0.0064,0.0,0.0,0.0,0.0,0.0,22.189898989898992,30.822222222222223,,,,,,0,0,0.0
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,Italy,2018-09-02,GRO,grosjean,Haas F1 Team,6,20,0.0,53,Disqualified,1,,99,,6.0,80936.0,79119.0,1817.0,2.2965406539516424,1.0,2.1,20.0,15.3,5.9,7.0,True,0.1562,-0.0064,0.0,0.0,0.0,0.0,0.0,22.189898989898992,30.822222222222223,,,,,,0,0,0.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,HAM,hamilton,Mercedes,1,1,25.0,61,Finished,0,102913.0,2,6671611.0,1.0,96015.0,96015.0,0.0,0.0,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.7540983606557377,0.0,0.0,1,1,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,VER,max_verstappen,Red Bull,2,2,18.0,61,Finished,0,103345.0,5,6680572.0,2.0,96334.0,96015.0,319.0,0.3322397542050721,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.7213114754098361,0.0,0.0,0,1,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,VET,vettel,Ferrari,3,3,15.0,61,Finished,0,104669.0,6,6711595.0,3.0,96628.0,96015.0,613.0,0.6384419101182106,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.0,0.0,0.0,0,1,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,BOT,bottas,Mercedes,4,4,12.0,61,Finished,0,104720.0,8,6723541.0,4.0,96702.0,96015.0,687.0,0.715513201062334,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.7377049180327869,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,RAI,raikkonen,Ferrari,5,5,10.0,61,Finished,0,104715.0,7,6724612.0,5.0,96794.0,96015.0,779.0,0.8113315627766494,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.639344262295082,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,RIC,ricciardo,Red Bull,6,6,8.0,61,Finished,0,103120.0,3,6725593.0,6.0,96996.0,96015.0,981.0000000000146,1.0217153569754878,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.0,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,ALO,alonso,McLaren,11,7,6.0,61,Finished,0,103164.0,4,6774612.0,11.0,98641.0,96015.0,2625.9999999999854,2.734989324584685,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.3770491803278688,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,SAI,sainz,Renault,12,8,4.0,60,+1 Lap,0,105211.0,12,,12.0,98716.0,96015.0,2701.0000000000146,2.813102119460516,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.3833333333333333,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,LEC,leclerc,Sauber,13,9,2.0,60,+1 Lap,0,105203.0,11,,13.0,98747.0,96015.0,2732.0,2.8453887413424988,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.0,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,HUL,hulkenberg,Renault,10,10,1.0,60,+1 Lap,0,106093.0,19,,10.0,98588.0,96015.0,2573.0,2.679789616205801,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.0,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,ERI,ericsson,Sauber,14,11,0.0,60,+1 Lap,0,105169.0,10,,14.0,99453.0,96015.0,3438.0,3.580690517106702,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.0,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,VAN,vandoorne,McLaren,18,12,0.0,60,+1 Lap,0,105555.0,14,,18.0,99864.0,96015.0,3849.0,4.008748633026089,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.0333333333333333,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,GAS,gasly,Toro Rosso,15,13,0.0,60,+1 Lap,0,106063.0,18,,15.0,99691.0,96015.0,3676.0,3.82856845284591,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.0,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,STR,stroll,Williams,20,14,0.0,60,+1 Lap,0,106033.0,17,,20.0,101334.0,96015.0,5319.0,5.539759412591783,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.65,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,GRO,grosjean,Haas F1 Team,8,15,0.0,60,+1 Lap,0,105904.0,16,,8.0,98320.0,96015.0,2305.0,2.4006665625162733,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,3.0,0.7333333333333333,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,PER,perez,Force India,7,16,0.0,60,+1 Lap,0,105389.0,13,,7.0,97985.0,96015.0,1970.0,2.051762745404364,3.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,4.0,0.45,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,HAR,brendon_hartley,Toro Rosso,17,17,0.0,60,+1 Lap,0,104889.0,9,,17.0,99809.0,96015.0,3794.0,3.951465916783836,2.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,4.0,0.0,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,MAG,kevin_magnussen,Haas F1 Team,16,18,0.0,59,+2 Laps,0,101905.0,1,,16.0,99644.0,96015.0,3629.0,3.7796177680570744,3.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,4.0,0.1694915254237288,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,SIR,sirotkin,Williams,19,19,0.0,59,+2 Laps,0,105902.0,15,,19.0,101263.0,96015.0,5248.0,5.465812633442691,2.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,,4.0,0.9322033898305084,0.0,0.0,0,0,1.0
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,Singapore,2018-09-16,OCO,ocon,Force India,9,20,0.0,0,Collision,1,,99,,9.0,98365.0,96015.0,2350.0000000000146,2.447534239441769,1.0,1.2,29.3,26.1,22.0,6.0,True,0.1417,-0.0508,1.0,0.0,0.0,0.0655737704918032,0.0,29.86541353383459,33.12406015037594,HYPERSOFT,1.0,0.0,0.0,0.0,0,0,1.0
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,HAM,hamilton,Mercedes,2,1,25.0,53,Finished,0,95916.0,2,5245181.0,2.0,91532.0,91387.0,145.0,0.1586658933984046,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.7358490566037735,0.0,0.0,1,1,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,BOT,bottas,Mercedes,1,2,18.0,53,Finished,0,95861.0,1,5247726.0,1.0,91387.0,91387.0,0.0,0.0,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.7735849056603774,0.0,0.0,0,1,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,VET,vettel,Ferrari,3,3,15.0,53,Finished,0,95990.0,3,5252668.0,3.0,91943.0,91387.0,556.0,0.6084016326173306,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.7547169811320755,0.0,0.0,0,1,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,RAI,raikkonen,Ferrari,4,4,12.0,53,Finished,0,96611.0,6,5261724.0,4.0,92237.0,91387.0,850.0,0.9301104095768544,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.660377358490566,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,VER,max_verstappen,Red Bull,19,5,10.0,53,Finished,0,96283.0,4,5276197.0,11.0,93048.0,91387.0,1661.0,1.8175451650672416,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.7924528301886793,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,RIC,ricciardo,Red Bull,18,6,8.0,53,Finished,0,96345.0,5,5325632.0,12.0,93247.0,91387.0,1860.0,2.0353004256622933,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.7169811320754716,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,LEC,leclerc,Sauber,7,7,6.0,53,Finished,0,98107.0,9,5343571.0,7.0,93419.0,91387.0,2032.0,2.2235110026590217,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.8113207547169812,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,MAG,kevin_magnussen,Haas F1 Team,5,8,4.0,52,+1 Lap,0,98015.0,8,,5.0,93181.0,91387.0,1794.0,1.9630800879775023,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.8269230769230769,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,OCO,ocon,Force India,6,9,2.0,52,+1 Lap,0,98366.0,12,,6.0,93413.0,91387.0,2026.0,2.2169455174149495,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.8076923076923077,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,PER,perez,Force India,8,10,1.0,52,+1 Lap,0,98300.0,11,,8.0,93563.0,91387.0,2176.0,2.3810826485167476,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.7692307692307693,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,GRO,grosjean,Haas F1 Team,9,11,0.0,52,+1 Lap,0,98244.0,10,,9.0,93704.0,91387.0,2317.0000000000146,2.535371551752453,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.8461538461538461,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,HUL,hulkenberg,Renault,12,12,0.0,52,+1 Lap,0,99108.0,13,,15.0,94655.0,91387.0,3268.0,3.576000962937836,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.6538461538461539,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,ERI,ericsson,Sauber,10,13,0.0,52,+1 Lap,0,97931.0,7,,10.0,95196.0,91387.0,3809.0,4.167988882444987,2.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,4.0,0.5,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,ALO,alonso,McLaren,16,14,0.0,52,+1 Lap,0,99590.0,15,,17.0,95504.0,91387.0,4116.999999999985,4.505017124973996,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.903846153846154,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,STR,stroll,Williams,14,15,0.0,52,+1 Lap,0,99435.0,14,,20.0,96437.0,91387.0,5050.0,5.525950080427195,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.8653846153846154,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,VAN,vandoorne,McLaren,15,16,0.0,51,+2 Laps,0,99922.0,18,,19.0,95977.0,91387.0,4590.0,5.0225962117150145,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.7843137254901961,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,SAI,sainz,Renault,11,17,0.0,51,+2 Laps,0,99731.0,16,,14.0,94626.0,91387.0,3239.0,3.5442677842581554,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.6078431372549019,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,SIR,sirotkin,Williams,13,18,0.0,51,+2 Laps,0,99838.0,17,,18.0,95612.0,91387.0,4225.0,4.623195859367306,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.803921568627451,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,GAS,gasly,Toro Rosso,17,19,0.0,4,Brakes,1,104071.0,19,,13.0,94383.0,91387.0,2996.0000000000146,3.278365631873258,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,2.0,0.75,0.0,0.0,0,0,0.5
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,Russia,2018-09-30,HAR,brendon_hartley,Toro Rosso,20,20,0.0,4,Brakes,1,105852.0,20,,16.0,95037.0,91387.0,3650.0,3.9940035234770814,1.0,0.0,23.9,15.2,13.9,0.0,False,0.1375,-0.1899,0.0,0.0,0.0,0.0,0.0,24.778181818181817,29.945454545454545,,3.0,0.25,0.0,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,HAM,hamilton,Mercedes,1,1,25.0,53,Finished,0,92785.0,2,5237062.0,1.0,87760.0,87760.0,0.0,0.0,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.4150943396226415,0.5471698113207547,0.0,1,1,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,BOT,bottas,Mercedes,2,2,18.0,53,Finished,0,93110.0,3,5249981.0,2.0,88059.0,87760.0,299.0,0.3407019143117593,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.4150943396226415,0.5660377358490566,0.0,0,1,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,VER,max_verstappen,Red Bull,3,3,15.0,53,Finished,0,93367.0,6,5251357.0,3.0,89057.0,87760.0,1297.0,1.477894257064722,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.6037735849056604,0.0,0.0,0,1,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,RIC,ricciardo,Red Bull,15,4,12.0,53,Finished,0,93187.0,4,5256557.0,15.0,89806.0,87760.0,2046.0,2.331358249772106,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.4150943396226415,0.5660377358490566,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,RAI,raikkonen,Ferrari,4,5,10.0,53,Finished,0,94223.0,12,5288060.0,4.0,89521.0,87760.0,1761.0,2.006608933454877,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.0,0.6792452830188679,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,VET,vettel,Ferrari,8,6,8.0,53,Finished,0,92318.0,1,5306935.0,9.0,92192.0,87760.0,4432.0,5.050136736554238,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.5094339622641509,0.0,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,PER,perez,Force India,9,7,6.0,53,Finished,0,94073.0,9,5316441.0,10.0,97229.0,87760.0,9469.0,10.78965360072926,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.5471698113207547,0.0,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,GRO,grosjean,Haas F1 Team,5,8,4.0,53,Finished,0,94786.0,15,5324260.0,5.0,89761.0,87760.0,2001.0,2.280082041932543,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.5283018867924528,0.4528301886792453,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,OCO,ocon,Force India,11,9,2.0,53,Finished,0,94670.0,14,5325117.0,8.0,90126.0,87760.0,2366.0,2.695989061075661,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.0,0.5094339622641509,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,SAI,sainz,Renault,13,10,1.0,52,+1 Lap,0,94197.0,11,,13.0,90490.0,87760.0,2730.0,3.110756608933455,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.5961538461538461,0.3846153846153846,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,GAS,gasly,Toro Rosso,7,11,0.0,52,+1 Lap,0,94133.0,10,,7.0,90093.0,87760.0,2333.0,2.658386508659982,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.4423076923076923,0.0,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,ERI,ericsson,Sauber,20,12,0.0,52,+1 Lap,0,96294.0,19,,20.0,91213.0,87760.0,3453.0,3.934594348222425,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.0769230769230769,0.903846153846154,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,HAR,brendon_hartley,Toro Rosso,6,13,0.0,52,+1 Lap,0,94857.0,16,,6.0,90023.0,87760.0,2263.0,2.5786235186873294,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.4615384615384615,0.0,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,ALO,alonso,McLaren,18,14,0.0,52,+1 Lap,0,93943.0,7,,18.0,90573.0,87760.0,2813.0000000000146,3.2053327256153312,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.4807692307692308,0.5,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,VAN,vandoorne,McLaren,19,15,0.0,52,+1 Lap,0,95023.0,18,,19.0,91041.0,87760.0,3281.0,3.738605287146764,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.4230769230769231,0.5576923076923077,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,SIR,sirotkin,Williams,17,16,0.0,52,+1 Lap,0,93985.0,8,,17.0,90372.0,87760.0,2612.0,2.976298997265269,2.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,4.0,0.0576923076923076,0.6538461538461539,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,STR,stroll,Williams,14,17,0.0,52,+1 Lap,0,93354.0,5,,14.0,90714.0,87760.0,2954.0,3.3659981768459435,2.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,4.0,0.25,0.4807692307692308,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,LEC,leclerc,Sauber,10,18,0.0,38,Mechanical,1,94515.0,13,,11.0,89864.0,87760.0,2104.0,2.3974475843208753,2.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,4.0,0.1794871794871795,0.7948717948717948,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,HUL,hulkenberg,Renault,16,19,0.0,37,Engine,1,94934.0,17,,16.0,90361.0,87760.0,2601.0,2.96376481312671,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.1891891891891892,0.7837837837837838,0.0,0,0,0.5
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,Japan,2018-10-07,MAG,kevin_magnussen,Haas F1 Team,12,20,0.0,8,Collision damage,1,99908.0,20,,12.0,90226.0,87760.0,2466.0,2.809936189608022,1.0,0.0,26.5,19.4,18.7,0.0,False,0.1268,-0.0213,1.0,1.0,0.0,0.0943396226415094,0.0754716981132075,28.26481481481482,37.17037037037037,,3.0,0.125,0.75,0.0,0,0,0.5
