season,round,race_name,circuit_id,circuit_name,country,date,driver,driver_id,team,grid_position,finish_position,points_scored,laps_completed,status,dnf,fastest_lap_ms,fastest_lap_rank,race_time_ms
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,ALB,albon,Toro Rosso,12,9,2.0,57,Finished,0,96752.00000000001,16,5723992.0
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,PER,perez,Racing Point,14,10,1.0,57,Finished,0,96330.0,14,5724991.0
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,GIO,giovinazzi,Alfa Romeo,16,11,0.0,57,Finished,0,95237.0,7,5725894.0
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,KVY,kvyat,Toro Rosso,15,12,0.0,56,+1 Lap,0,94934.0,5,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,MAG,kevin_magnussen,Haas F1 Team,6,13,0.0,56,+1 Lap,0,95892.0,13,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,STR,stroll,Racing Point,18,14,0.0,56,+1 Lap,0,97037.0,17,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,RUS,russell,Williams,19,15,0.0,56,+1 Lap,0,97313.0,19,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,KUB,kubica,Williams,20,16,0.0,55,+2 Laps,0,97902.99999999999,20,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,HUL,hulkenberg,Renault,17,17,0.0,53,Engine,1,95215.0,6,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,RIC,ricciardo,Renault,10,18,0.0,53,Out of fuel,1,96697.0,15,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,SAI,sainz,McLaren,7,19,0.0,53,Collision damage,1,95586.0,10,
2019,2,Bahrain Grand Prix,bahrain,Bahrain International Circuit,Bahrain,2019-03-31,GRO,grosjean,Haas F1 Team,11,20,0.0,16,Retired,1,97262.0,18,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,HAM,hamilton,Mercedes,2,1,25.0,56,Finished,0,95892.0,5,5526350.0
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,BOT,bottas,Mercedes,1,2,18.0,56,Finished,0,94872.0,4,5532902.0
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,VET,vettel,Ferrari,3,3,15.0,56,Finished,0,94836.0,2,5540124.0
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,VER,max_verstappen,Red Bull,5,4,12.0,56,Finished,0,96143.0,6,5553977.0
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,LEC,leclerc,Ferrari,4,5,10.0,56,Finished,0,94860.0,3,5557626.0
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,GAS,gasly,Red Bull,6,6,9.0,56,Finished,0,94741.99999999999,1,5615657.0
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,RIC,ricciardo,Renault,7,7,6.0,55,+1 Lap,0,98632.0,16,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,PER,perez,Racing Point,12,8,4.0,55,+1 Lap,0,98702.0,17,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,RAI,raikkonen,Alfa Romeo,13,9,2.0,55,+1 Lap,0,97812.0,12,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,ALB,albon,Toro Rosso,0,10,1.0,55,+1 Lap,0,98901.00000000001,18,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,GRO,grosjean,Haas F1 Team,10,11,0.0,55,+1 Lap,0,96872.99999999999,8,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,STR,stroll,Racing Point,16,12,0.0,55,+1 Lap,0,96678.0,7,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,MAG,kevin_magnussen,Haas F1 Team,9,13,0.0,55,+1 Lap,0,97471.0,10,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,SAI,sainz,McLaren,14,14,0.0,55,+1 Lap,0,97502.00000000001,11,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,GIO,giovinazzi,Alfa Romeo,19,15,0.0,55,+1 Lap,0,98048.0,14,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,RUS,russell,Williams,17,16,0.0,54,+2 Laps,0,97283.0,9,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,KUB,kubica,Williams,18,17,0.0,54,+2 Laps,0,99771.99999999999,20,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,NOR,norris,McLaren,15,18,0.0,50,Collision,1,98346.0,15,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,KVY,kvyat,Toro Rosso,11,19,0.0,41,Collision,1,97975.0,13,
2019,3,Chinese Grand Prix,shanghai,Shanghai International Circuit,China,2019-04-14,HUL,hulkenberg,Renault,8,20,0.0,16,Power Unit,1,99676.99999999999,19,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,BOT,bottas,Mercedes,1,1,25.0,51,Finished,0,104024.0,2,5512942.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,HAM,hamilton,Mercedes,2,2,18.0,51,Finished,0,104166.0,3,5514466.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,VET,vettel,Ferrari,3,3,15.0,51,Finished,0,104628.99999999999,4,5524681.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,VER,max_verstappen,Red Bull,4,4,12.0,51,Finished,0,104794.0,5,5530435.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,LEC,leclerc,Ferrari,8,5,11.0,51,Finished,0,103009.0,1,5582049.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,PER,perez,Racing Point,5,6,8.0,51,Finished,0,105524.0,7,5589358.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,SAI,sainz,McLaren,9,7,6.0,51,Finished,0,105807.0,10,5596768.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,NOR,norris,McLaren,7,8,4.0,51,Finished,0,105394.0,6,5613210.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,STR,stroll,Racing Point,13,9,2.0,51,Finished,0,106009.0,12,5616758.0
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,RAI,raikkonen,Alfa Romeo,0,10,1.0,50,+1 Lap,0,106479.0,13,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,ALB,albon,Toro Rosso,11,11,0.0,50,+1 Lap,0,105753.99999999999,9,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,GIO,giovinazzi,Alfa Romeo,17,12,0.0,50,+1 Lap,0,105969.0,11,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,MAG,kevin_magnussen,Haas F1 Team,12,13,0.0,50,+1 Lap,0,106682.0,14,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,HUL,hulkenberg,Renault,15,14,0.0,50,+1 Lap,0,107407.0,17,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,RUS,russell,Williams,16,15,0.0,49,+2 Laps,0,107251.0,16,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,KUB,kubica,Williams,0,16,0.0,49,+2 Laps,0,107709.0,19,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,GAS,gasly,Red Bull,0,17,0.0,38,Transmission,1,105712.0,8,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,GRO,grosjean,Haas F1 Team,14,18,0.0,38,Brakes,1,108517.0,20,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,KVY,kvyat,Toro Rosso,6,19,0.0,33,Collision,1,107681.0,18,
2019,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2019-04-28,RIC,ricciardo,Renault,10,20,0.0,31,Collision,1,106767.0,15,
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,HAM,hamilton,Mercedes,2,1,26.0,66,Finished,0,78492.0,1,5750443.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,BOT,bottas,Mercedes,1,2,18.0,66,Finished,0,78737.0,2,5754517.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,VER,max_verstappen,Red Bull,4,3,15.0,66,Finished,0,79769.0,3,5758122.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,VET,vettel,Ferrari,3,4,12.0,66,Finished,0,79820.0,4,5759610.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,LEC,leclerc,Ferrari,5,5,10.0,66,Finished,0,80002.0,5,5763804.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,GAS,gasly,Red Bull,6,6,8.0,66,Finished,0,80536.0,6,5770019.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,MAG,kevin_magnussen,Haas F1 Team,8,7,6.0,66,Finished,0,80770.0,9,5778602.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,SAI,sainz,McLaren,12,8,4.0,66,Finished,0,80859.00000000001,10,5782785.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,KVY,kvyat,Toro Rosso,9,9,2.0,66,Finished,0,80726.0,8,5783499.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,GRO,grosjean,Haas F1 Team,7,10,1.0,66,Finished,0,81057.0,12,5785084.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,ALB,albon,Toro Rosso,11,11,0.0,66,Finished,0,81027.99999999999,11,5785888.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,RIC,ricciardo,Renault,13,12,0.0,66,Finished,0,80615.0,7,5787201.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,HUL,hulkenberg,Renault,0,13,0.0,66,Finished,0,81282.0,13,5789684.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,RAI,raikkonen,Alfa Romeo,14,14,0.0,66,Finished,0,81382.0,14,5792246.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,PER,perez,Racing Point,15,15,0.0,66,Finished,0,81859.00000000001,16,5797320.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,GIO,giovinazzi,Alfa Romeo,18,16,0.0,66,Finished,0,81833.0,15,5798134.0
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,RUS,russell,Williams,19,17,0.0,65,+1 Lap,0,82382.0,17,
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,KUB,kubica,Williams,17,18,0.0,65,+1 Lap,0,83202.0,19,
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,STR,stroll,Racing Point,16,19,0.0,44,Collision,1,83226.0,20,
2019,5,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2019-05-12,NOR,norris,McLaren,10,20,0.0,44,Collision,1,82561.0,18,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,HAM,hamilton,Mercedes,1,1,25.0,78,Finished,0,76167.0,6,6208437.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,VET,vettel,Ferrari,4,2,18.0,78,Finished,0,76277.0,9,6211039.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,BOT,bottas,Mercedes,2,3,15.0,78,Finished,0,75163.0,2,6211599.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,VER,max_verstappen,Red Bull,3,4,12.0,78,Finished,0,76229.0,7,6213974.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,GAS,gasly,Red Bull,8,5,11.0,78,Finished,0,74279.0,1,6218383.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,SAI,sainz,McLaren,9,6,8.0,78,Finished,0,75891.0,5,6261891.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,KVY,kvyat,Toro Rosso,7,7,6.0,78,Finished,0,76288.0,10,6263011.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,ALB,albon,Toro Rosso,10,8,4.0,78,Finished,0,75607.0,3,6263637.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,RIC,ricciardo,Renault,6,9,2.0,78,Finished,0,75697.0,4,6269331.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,GRO,grosjean,Haas F1 Team,13,10,1.0,78,Finished,0,76746.0,16,6269471.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,NOR,norris,McLaren,12,11,0.0,78,Finished,0,76413.0,13,6275238.0
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,PER,perez,Racing Point,16,12,0.0,77,+1 Lap,0,76613.0,15,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,HUL,hulkenberg,Renault,11,13,0.0,77,+1 Lap,0,76276.0,8,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,MAG,kevin_magnussen,Haas F1 Team,5,14,0.0,77,+1 Lap,0,76992.0,17,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,RUS,russell,Williams,19,15,0.0,77,+1 Lap,0,77038.0,18,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,STR,stroll,Racing Point,17,16,0.0,77,+1 Lap,0,76379.0,12,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,RAI,raikkonen,Alfa Romeo,14,17,0.0,77,+1 Lap,0,76436.0,14,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,KUB,kubica,Williams,20,18,0.0,77,+1 Lap,0,77388.0,19,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,GIO,giovinazzi,Alfa Romeo,18,19,0.0,76,+2 Laps,0,76299.0,11,
2019,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2019-05-26,LEC,leclerc,Ferrari,15,20,0.0,16,Collision,1,79151.0,20,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,HAM,hamilton,Mercedes,2,1,25.0,70,Finished,0,74813.0,4,5347084.0
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,VET,vettel,Ferrari,1,2,18.0,70,Finished,0,74875.0,5,5350742.0
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,LEC,leclerc,Ferrari,3,3,15.0,70,Finished,0,74356.0,2,5351780.0
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,BOT,bottas,Mercedes,6,4,13.0,70,Finished,0,73078.0,1,5398127.0
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,VER,max_verstappen,Red Bull,9,5,10.0,70,Finished,0,74767.0,3,5404739.0
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,RIC,ricciardo,Renault,4,6,8.0,69,+1 Lap,0,76075.0,9,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,HUL,hulkenberg,Renault,7,7,6.0,69,+1 Lap,0,75995.0,7,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,GAS,gasly,Red Bull,5,8,4.0,69,+1 Lap,0,76157.0,10,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,STR,stroll,Racing Point,17,9,2.0,69,+1 Lap,0,76043.0,8,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,KVY,kvyat,Toro Rosso,10,10,1.0,69,+1 Lap,0,76198.00000000001,11,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,SAI,sainz,McLaren,11,11,0.0,69,+1 Lap,0,76471.0,15,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,PER,perez,Racing Point,15,12,0.0,69,+1 Lap,0,76314.0,13,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,GIO,giovinazzi,Alfa Romeo,12,13,0.0,69,+1 Lap,0,76365.0,14,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,GRO,grosjean,Haas F1 Team,14,14,0.0,69,+1 Lap,0,76245.0,12,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,RAI,raikkonen,Alfa Romeo,16,15,0.0,69,+1 Lap,0,75442.0,6,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,RUS,russell,Williams,18,16,0.0,68,+2 Laps,0,77241.0,17,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,MAG,kevin_magnussen,Haas F1 Team,0,17,0.0,68,+2 Laps,0,77309.0,19,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,KUB,kubica,Williams,19,18,0.0,67,+3 Laps,0,77285.0,18,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,ALB,albon,Toro Rosso,13,19,0.0,59,Collision damage,1,77151.0,16,
2019,7,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2019-06-09,NOR,norris,McLaren,8,20,0.0,8,Suspension,1,78023.0,20,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,HAM,hamilton,Mercedes,1,1,25.0,53,Finished,0,92764.00000000001,2,5071198.0
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,BOT,bottas,Mercedes,2,2,18.0,53,Finished,0,93586.0,3,5089254.0
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,LEC,leclerc,Ferrari,3,3,15.0,53,Finished,0,93828.0,4,5090183.0
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,VER,max_verstappen,Red Bull,4,4,12.0,53,Finished,0,94162.0,5,5106103.0
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,VET,vettel,Ferrari,7,5,11.0,53,Finished,0,92740.00000000001,1,5133994.0
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,SAI,sainz,McLaren,6,6,8.0,53,Finished,0,94561.0,6,5166660.0
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,RAI,raikkonen,Alfa Romeo,12,7,6.0,52,+1 Lap,0,94872.99999999999,8,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,HUL,hulkenberg,Renault,13,8,4.0,52,+1 Lap,0,94950.0,10,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,NOR,norris,McLaren,5,9,2.0,52,+1 Lap,0,94753.99999999999,7,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,GAS,gasly,Red Bull,9,10,1.0,52,+1 Lap,0,95197.0,15,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,RIC,ricciardo,Renault,8,11,0.0,52,+1 Lap,0,95150.0,14,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,PER,perez,Racing Point,14,12,0.0,52,+1 Lap,0,95014.00000000001,11,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,STR,stroll,Racing Point,17,13,0.0,52,+1 Lap,0,94924.0,9,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,KVY,kvyat,Toro Rosso,19,14,0.0,52,+1 Lap,0,95225.0,16,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,ALB,albon,Toro Rosso,11,15,0.0,52,+1 Lap,0,95029.0,12,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,GIO,giovinazzi,Alfa Romeo,10,16,0.0,52,+1 Lap,0,95115.00000000001,13,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,MAG,kevin_magnussen,Haas F1 Team,15,17,0.0,52,+1 Lap,0,95692.0,18,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,KUB,kubica,Williams,18,18,0.0,51,+2 Laps,0,96608.0,20,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,RUS,russell,Williams,20,19,0.0,51,+2 Laps,0,95830.0,19,
2019,8,French Grand Prix,ricard,Circuit Paul Ricard,France,2019-06-23,GRO,grosjean,Haas F1 Team,16,20,0.0,44,Retired,1,95691.0,17,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,VER,max_verstappen,Red Bull,2,1,26.0,71,Finished,0,67475.0,1,4921822.0
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,LEC,leclerc,Ferrari,1,2,18.0,71,Finished,0,67994.0,3,4924546.0
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,BOT,bottas,Mercedes,3,3,15.0,71,Finished,0,68565.0,7,4940782.0
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,VET,vettel,Ferrari,9,4,12.0,71,Finished,0,67676.0,2,4941432.0
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,HAM,hamilton,Mercedes,4,5,10.0,71,Finished,0,68050.0,5,4944627.0
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,NOR,norris,McLaren,5,6,8.0,70,+1 Lap,0,68699.0,8,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,GAS,gasly,Red Bull,8,7,6.0,70,+1 Lap,0,68789.99999999999,9,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,SAI,sainz,McLaren,19,8,4.0,70,+1 Lap,0,68117.0,6,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,RAI,raikkonen,Alfa Romeo,6,9,2.0,70,+1 Lap,0,69126.0,15,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,GIO,giovinazzi,Alfa Romeo,7,10,1.0,70,+1 Lap,0,69051.0,13,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,PER,perez,Racing Point,13,11,0.0,70,+1 Lap,0,69061.0,14,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,RIC,ricciardo,Renault,12,12,0.0,70,+1 Lap,0,68019.0,4,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,HUL,hulkenberg,Renault,15,13,0.0,70,+1 Lap,0,69248.0,16,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,STR,stroll,Racing Point,14,14,0.0,70,+1 Lap,0,69288.0,17,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,ALB,albon,Toro Rosso,18,15,0.0,70,+1 Lap,0,68946.0,11,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,GRO,grosjean,Haas F1 Team,11,16,0.0,70,+1 Lap,0,68987.0,12,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,KVY,kvyat,Toro Rosso,16,17,0.0,70,+1 Lap,0,69498.0,18,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,RUS,russell,Williams,0,18,0.0,69,+2 Laps,0,69926.0,19,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,MAG,kevin_magnussen,Haas F1 Team,10,19,0.0,69,+2 Laps,0,68903.0,10,
2019,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2019-06-30,KUB,kubica,Williams,17,20,0.0,68,+3 Laps,0,70964.0,20,
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,HAM,hamilton,Mercedes,2,1,26.0,52,Finished,0,87369.0,1,4868452.0
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,BOT,bottas,Mercedes,1,2,18.0,52,Finished,0,87406.0,2,4893380.0
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,LEC,leclerc,Ferrari,3,3,15.0,52,Finished,0,89313.0,5,4898569.0
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,GAS,gasly,Red Bull,5,4,12.0,52,Finished,0,89544.0,8,4903144.0
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,VER,max_verstappen,Red Bull,4,5,10.0,52,Finished,0,89271.99999999999,4,4907910.0
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,SAI,sainz,McLaren,13,6,8.0,52,Finished,0,89757.0,11,4922091.0
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,RIC,ricciardo,Renault,7,7,6.0,52,Finished,0,89624.0,9,4922853.0
2019,10,British Grand Prix,silverstone,Silverstone Circuit,UK,2019-07-14,RAI,raikkonen,Alfa Romeo,12,8,4.0,52,Finished,0,90033.99999999999,14,4933992.0
