season,round,driver_id,pit_stops
2018,1,brendon_hartley,2
2018,1,raikkonen,1
2018,1,hamilton,1
2018,1,leclerc,2
2018,1,max_verstappen,1
2018,1,kevin_magnussen,1
2018,1,sainz,1
2018,1,ocon,1
2018,1,grosjean,1
2018,1,hulkenberg,1
2018,1,perez,1
2018,1,vandoorne,1
2018,1,bottas,1
2018,1,stroll,2
2018,1,vettel,1
2018,1,ricciardo,1
2018,1,alonso,1
2018,2,max_verstappen,1
2018,2,leclerc,2
2018,2,perez,2
2018,2,vandoorne,2
2018,2,stroll,2
2018,2,kevin_magnussen,2
2018,2,alonso,2
2018,2,gasly,2
2018,2,hulkenberg,2
2018,2,ocon,2
2018,2,sainz,2
2018,2,vettel,1
2018,2,grosjean,3
2018,2,raikkonen,1
2018,2,bottas,1
2018,2,brendon_hartley,2
2018,2,sirotkin,2
2018,2,ericsson,1
2018,2,hamilton,1
2018,3,brendon_hartley,2
2018,3,ocon,2
2018,3,sainz,2
2018,3,perez,2
2018,3,hulkenberg,2
2018,3,grosjean,2
2018,3,max_verstappen,2
2018,3,ricciardo,2
2018,3,hamilton,1
2018,3,bottas,1
2018,3,vettel,1
2018,3,gasly,2
2018,3,leclerc,1
2018,3,vandoorne,1
2018,3,stroll,1
2018,3,kevin_magnussen,1
2018,3,raikkonen,1
2018,3,sirotkin,2
2018,3,alonso,1
2018,3,ericsson,1
2018,4,raikkonen,2
2018,4,brendon_hartley,3
2018,4,alonso,2
2018,4,kevin_magnussen,2
2018,4,ericsson,4
2018,4,perez,2
2018,4,grosjean,2
2018,4,gasly,2
2018,4,sainz,2
2018,4,vandoorne,4
2018,4,hamilton,2
2018,4,stroll,2
2018,4,leclerc,2
2018,4,vettel,2
2018,4,ricciardo,1
2018,4,max_verstappen,1
2018,4,bottas,1
2018,5,brendon_hartley,2
2018,5,sirotkin,3
2018,5,vettel,2
2018,5,bottas,1
2018,5,leclerc,1
2018,5,stroll,1
2018,5,alonso,1
2018,5,hamilton,1
2018,5,sainz,1
2018,5,perez,2
2018,5,ocon,1
2018,5,kevin_magnussen,1
2018,5,ricciardo,1
2018,5,max_verstappen,1
2018,5,vandoorne,1
2018,5,ericsson,1
2018,6,sirotkin,3
2018,6,stroll,3
2018,6,hamilton,1
2018,6,brendon_hartley,1
2018,6,leclerc,1
2018,6,grosjean,2
2018,6,vettel,1
2018,6,sainz,1
2018,6,ricciardo,1
2018,6,raikkonen,1
2018,6,bottas,1
2018,6,ericsson,1
2018,6,kevin_magnussen,1
2018,6,alonso,1
2018,6,vandoorne,2
2018,6,perez,1
2018,6,ocon,1
2018,6,gasly,1
2018,6,max_verstappen,1
2018,6,hulkenberg,1
2018,7,vandoorne,2
2018,7,ericsson,1
2018,7,perez,2
2018,7,ocon,1
2018,7,hulkenberg,1
2018,7,sainz,1
2018,7,max_verstappen,1
2018,7,hamilton,1
2018,7,ricciardo,1
2018,7,alonso,1
2018,7,leclerc,1
2018,7,kevin_magnussen,1
2018,7,gasly,1
2018,7,sirotkin,1
2018,7,raikkonen,1
2018,7,bottas,1
2018,7,vettel,1
2018,7,grosjean,1
2018,8,stroll,1
2018,8,sirotkin,1
2018,8,vettel,2
2018,8,alonso,2
2018,8,bottas,2
2018,8,max_verstappen,1
2018,8,sainz,1
2018,8,ricciardo,1
2018,8,kevin_magnussen,1
2018,8,leclerc,1
2018,8,hamilton,1
2018,8,raikkonen,1
2018,8,grosjean,1
2018,8,ericsson,1
2018,8,hulkenberg,1
2018,8,brendon_hartley,1
2018,8,vandoorne,1
2018,9,vandoorne,2
2018,9,max_verstappen,1
2018,9,raikkonen,1
2018,9,ricciardo,2
2018,9,vettel,1
2018,9,grosjean,1
2018,9,ocon,1
2018,9,sainz,2
2018,9,stroll,2
2018,9,gasly,1
2018,9,leclerc,1
2018,9,alonso,1
2018,9,sirotkin,2
2018,9,hamilton,2
2018,9,perez,1
2018,9,kevin_magnussen,1
2018,9,ericsson,1
2018,10,raikkonen,2
2018,10,alonso,2
2018,10,perez,2
2018,10,max_verstappen,2
2018,10,sainz,2
2018,10,ricciardo,2
2018,10,leclerc,1
2018,10,ocon,1
2018,10,vettel,2
2018,10,hulkenberg,1
2018,10,gasly,2
2018,10,bottas,1
2018,10,vandoorne,2
2018,10,sirotkin,1
2018,10,ericsson,1
2018,10,hamilton,1
2018,10,kevin_magnussen,1
2018,10,grosjean,1
2018,10,stroll,1
2018,11,raikkonen,2
2018,11,hulkenberg,3
2018,11,kevin_magnussen,3
2018,11,sainz,3
2018,11,leclerc,3
2018,11,grosjean,3
2018,11,perez,1
2018,11,vettel,1
2018,11,ocon,1
2018,11,stroll,2
2018,11,bottas,2
2018,11,brendon_hartley,2
2018,11,sirotkin,2
2018,11,max_verstappen,3
2018,11,vandoorne,2
2018,11,alonso,3
2018,11,ericsson,1
2018,11,hamilton,1
2018,11,gasly,2
2018,12,ericsson,1
2018,12,raikkonen,2
2018,12,bottas,1
2018,12,perez,1
2018,12,hulkenberg,2
2018,12,brendon_hartley,1
2018,12,hamilton,1
2018,12,sainz,1
2018,12,grosjean,1
2018,12,kevin_magnussen,1
2018,12,sirotkin,1
2018,12,gasly,1
2018,12,vettel,1
2018,12,alonso,1
2018,12,ocon,1
2018,12,vandoorne,1
2018,12,ricciardo,1
2018,12,stroll,1
2018,13,vettel,2
2018,13,hamilton,2
2018,13,perez,2
2018,13,ocon,2
2018,13,max_verstappen,2
2018,13,grosjean,2
2018,13,kevin_magnussen,2
2018,13,gasly,2
2018,13,ericsson,2
2018,13,sirotkin,2
2018,13,stroll,2
2018,13,brendon_hartley,2
2018,13,sainz,2
2018,13,bottas,3
2018,13,vandoorne,3
2018,13,raikkonen,2
2018,14,hulkenberg,2
2018,14,ricciardo,1
2018,14,vettel,2
2018,14,ericsson,2
2018,14,kevin_magnussen,1
2018,14,raikkonen,1
2018,14,grosjean,1
2018,14,vandoorne,1
2018,14,max_verstappen,1
2018,14,hamilton,1
2018,14,gasly,1
2018,14,leclerc,1
2018,14,stroll,1
2018,14,bottas,1
2018,14,sirotkin,1
2018,14,ocon,1
2018,14,perez,1
2018,14,sainz,1
2018,15,sirotkin,2
2018,15,vettel,1
2018,15,brendon_hartley,2
2018,15,hamilton,1
2018,15,hulkenberg,1
2018,15,bottas,1
2018,15,grosjean,1
2018,15,max_verstappen,1
2018,15,perez,3
2018,15,raikkonen,1
2018,15,gasly,1
2018,15,kevin_magnussen,3
2018,15,ricciardo,1
2018,15,sainz,1
2018,15,alonso,1
2018,15,leclerc,1
2018,15,stroll,1
2018,15,vandoorne,1
2018,15,ericsson,1
2018,16,brendon_hartley,1
2018,16,alonso,1
2018,16,stroll,1
2018,16,grosjean,1
2018,16,kevin_magnussen,1
2018,16,leclerc,1
2018,16,ocon,1
2018,16,sirotkin,1
2018,16,ericsson,2
2018,16,vandoorne,1
2018,16,bottas,1
2018,16,perez,1
2018,16,vettel,1
2018,16,hamilton,1
2018,16,raikkonen,1
2018,16,sainz,1
2018,16,hulkenberg,1
2018,16,ricciardo,1
2018,16,max_verstappen,1
2018,17,kevin_magnussen,1
2018,17,leclerc,2
2018,17,sirotkin,2
2018,17,ericsson,1
2018,17,stroll,2
2018,17,raikkonen,1
2018,17,max_verstappen,1
2018,17,bottas,1
2018,17,ricciardo,1
2018,17,vandoorne,1
2018,17,hamilton,1
2018,17,perez,1
2018,17,ocon,1
2018,17,vettel,1
2018,17,alonso,1
2018,17,brendon_hartley,1
2018,17,grosjean,1
2018,17,gasly,1
2018,17,hulkenberg,1
2018,17,sainz,1
2018,18,leclerc,1
2018,18,stroll,3
2018,18,grosjean,1
2018,18,sirotkin,2
2018,18,vandoorne,2
2018,18,gasly,2
2018,18,hamilton,2
2018,18,raikkonen,1
2018,18,max_verstappen,1
2018,18,ocon,1
2018,18,bottas,1
2018,18,hulkenberg,1
2018,18,sainz,1
2018,18,perez,1
2018,18,vettel,1
2018,18,brendon_hartley,1
2018,18,kevin_magnussen,1
2018,18,ericsson,1
2018,19,ocon,2
2018,19,brendon_hartley,2
2018,19,gasly,2
2018,19,stroll,2
2018,19,hamilton,2
2018,19,bottas,3
2018,19,sainz,1
2018,19,sirotkin,1
2018,19,ricciardo,1
2018,19,hulkenberg,1
2018,19,vandoorne,1
2018,19,max_verstappen,2
2018,19,leclerc,1
2018,19,ericsson,1
2018,19,vettel,2
2018,19,raikkonen,1
2018,19,perez,1
2018,19,kevin_magnussen,1
2018,19,grosjean,2
2018,20,alonso,2
2018,20,sirotkin,1
2018,20,stroll,2
2018,20,bottas,2
2018,20,ericsson,1
2018,20,hamilton,1
2018,20,gasly,1
2018,20,sainz,2
2018,20,vettel,2
2018,20,vandoorne,1
2018,20,raikkonen,1
2018,20,grosjean,1
2018,20,max_verstappen,1
2018,20,leclerc,1
2018,20,ricciardo,1
2018,20,perez,1
2018,20,ocon,2
2018,20,kevin_magnussen,1
2018,20,brendon_hartley,1
2018,21,brendon_hartley,1
2018,21,hamilton,1
2018,21,leclerc,1
2018,21,grosjean,1
2018,21,vettel,1
2018,21,bottas,2
2018,21,max_verstappen,1
2018,21,ocon,1
2018,21,perez,1
2018,21,alonso,1
2018,21,gasly,1
2018,21,ricciardo,1
2018,21,vandoorne,1
2018,21,sirotkin,1
2018,21,sainz,1
2018,21,stroll,1
2018,21,kevin_magnussen,1
2019,1,kubica,3
2019,1,ricciardo,1
2019,1,raikkonen,1
2019,1,hulkenberg,1
2019,1,perez,1
2019,1,vettel,1
2019,1,kevin_magnussen,1
2019,1,albon,1
2019,1,hamilton,1
2019,1,grosjean,1
2019,1,norris,1
2019,1,bottas,1
2019,1,max_verstappen,1
2019,1,kvyat,1
2019,1,russell,2
2019,1,stroll,1
2019,1,giovinazzi,1
2019,1,leclerc,1
2019,1,gasly,1
2019,2,stroll,2
2019,2,grosjean,1
2019,2,sainz,3
2019,2,perez,2
2019,2,raikkonen,2
2019,2,gasly,2
2019,2,albon,2
2019,2,norris,2
2019,2,kevin_magnussen,2
2019,2,max_verstappen,2
2019,2,kubica,2
2019,2,bottas,2
2019,2,hulkenberg,2
2019,2,kvyat,2
2019,2,russell,2
2019,2,leclerc,2
2019,2,hamilton,2
2019,2,vettel,3
2019,2,giovinazzi,2
2019,2,ricciardo,1
2019,3,sainz,2
2019,3,norris,3
2019,3,kvyat,3
2019,3,giovinazzi,2
2019,3,grosjean,2
2019,3,kevin_magnussen,2
2019,3,hulkenberg,1
2019,3,max_verstappen,2
2019,3,vettel,2
2019,3,ricciardo,1
2019,3,gasly,3
2019,3,albon,1
2019,3,perez,1
2019,3,stroll,2
2019,3,bottas,2
2019,3,hamilton,2
2019,3,leclerc,2
2019,3,russell,2
2019,3,raikkonen,1
2019,3,kubica,1
2019,4,kvyat,1
2019,4,raikkonen,1
2019,4,kevin_magnussen,2
2019,4,giovinazzi,1
2019,4,hulkenberg,2
2019,4,norris,2
2019,4,perez,1
2019,4,stroll,1
2019,4,ricciardo,1
2019,4,vettel,1
2019,4,bottas,1
2019,4,sainz,1
2019,4,albon,1
2019,4,hamilton,1
2019,4,max_verstappen,1
2019,4,kubica,3
2019,4,russell,2
2019,4,leclerc,2
2019,4,grosjean,1
2019,5,giovinazzi,2
2019,5,vettel,2
2019,5,max_verstappen,2
2019,5,kvyat,2
2019,5,gasly,2
2019,5,stroll,1
2019,5,kevin_magnussen,2
2019,5,ricciardo,2
2019,5,sainz,2
2019,5,perez,2
2019,5,leclerc,2
2019,5,albon,2
2019,5,bottas,2
2019,5,grosjean,2
2019,5,norris,1
2019,5,hamilton,2
2019,5,raikkonen,2
2019,5,kubica,2
2019,5,russell,2
2019,5,hulkenberg,1
2019,6,hulkenberg,1
2019,6,leclerc,2
2019,6,russell,1
2019,6,hamilton,1
2019,6,bottas,2
2019,6,vettel,1
2019,6,max_verstappen,1
2019,6,ricciardo,1
2019,6,kevin_magnussen,1
2019,6,perez,1
2019,6,kubica,1
2019,6,gasly,2
2019,6,sainz,1
2019,6,kvyat,1
2019,6,stroll,1
2019,6,albon,1
2019,6,giovinazzi,1
2019,6,raikkonen,1
2019,6,norris,1
2019,6,grosjean,1
2019,7,albon,1
2019,7,sainz,1
2019,7,raikkonen,2
2019,7,gasly,1
2019,7,ricciardo,1
2019,7,kubica,2
2019,7,russell,1
2019,7,perez,1
2019,7,kvyat,1
2019,7,hulkenberg,1
2019,7,vettel,1
2019,7,hamilton,1
2019,7,bottas,2
2019,7,leclerc,1
2019,7,giovinazzi,1
2019,7,grosjean,1
2019,7,kevin_magnussen,1
2019,7,stroll,1
2019,7,max_verstappen,1
2019,8,giovinazzi,2
2019,8,ricciardo,1
2019,8,kevin_magnussen,1
2019,8,gasly,1
2019,8,norris,1
2019,8,perez,1
2019,8,sainz,1
2019,8,max_verstappen,1
2019,8,leclerc,1
2019,8,bottas,1
2019,8,hamilton,1
2019,8,kubica,1
2019,8,vettel,2
2019,8,albon,1
2019,8,russell,2
2019,8,raikkonen,1
2019,8,grosjean,1
2019,8,kvyat,1
2019,8,hulkenberg,1
2019,8,stroll,1
2019,9,kevin_magnussen,3
2019,9,kubica,1
2019,9,bottas,1
2019,9,vettel,2
2019,9,leclerc,1
2019,9,raikkonen,1
2019,9,giovinazzi,1
2019,9,norris,1
2019,9,gasly,1
2019,9,stroll,1
2019,9,hulkenberg,1
2019,9,russell,1
2019,9,perez,1
2019,9,hamilton,1
2019,9,max_verstappen,1
2019,9,kvyat,1
2019,9,grosjean,1
2019,9,albon,1
2019,9,sainz,1
2019,9,ricciardo,1
2019,10,grosjean,1
2019,10,kevin_magnussen,1
2019,10,gasly,1
2019,10,ricciardo,2
2019,10,kvyat,2
2019,10,leclerc,2
2019,10,max_verstappen,2
2019,10,norris,2
2019,10,albon,1
2019,10,hulkenberg,1
2019,10,stroll,2
2019,10,bottas,2
2019,10,raikkonen,1
2019,10,perez,3
2019,10,hamilton,1
2019,10,vettel,2
2019,10,sainz,1
2019,10,kubica,1
2019,10,russell,1
2019,11,vettel,5
2019,11,albon,4
2019,11,hamilton,6
2019,11,bottas,4
2019,11,max_verstappen,5
2019,11,raikkonen,4
2019,11,hulkenberg,3
2019,11,leclerc,3
2019,11,grosjean,5
2019,11,gasly,4
2019,11,sainz,3
2019,11,giovinazzi,4
2019,11,ricciardo,1
2019,11,kvyat,4
2019,11,norris,2
2019,11,stroll,5
2019,11,russell,5
2019,11,kubica,5
2019,11,kevin_magnussen,6
2019,12,bottas,2
2019,12,giovinazzi,1
2019,12,russell,1
2019,12,stroll,2
2019,12,perez,1
2019,12,kubica,1
2019,12,grosjean,1
2019,12,kvyat,1
2019,12,max_verstappen,2
2019,12,leclerc,1
2019,12,norris,1
2019,12,gasly,1
2019,12,albon,1
2019,12,sainz,1
2019,12,raikkonen,1
2019,12,hamilton,2
2019,12,hulkenberg,1
2019,12,kevin_magnussen,1
2019,12,vettel,1
2019,12,ricciardo,1
2019,13,ricciardo,1
2019,13,raikkonen,3
2019,13,sainz,1
2019,13,hulkenberg,2
2019,13,gasly,1
2019,13,stroll,2
2019,13,vettel,2
2019,13,perez,1
2019,13,grosjean,1
2019,13,norris,1
2019,13,leclerc,1
2019,13,hamilton,1
2019,13,bottas,1
2019,13,albon,1
2019,13,kvyat,1
2019,13,kevin_magnussen,1
2019,13,giovinazzi,1
2019,13,russell,1
2019,13,kubica,1
2019,14,max_verstappen,2
2019,14,vettel,3
2019,14,grosjean,2
2019,14,stroll,2
2019,14,hamilton,2
2019,14,raikkonen,2
2019,14,leclerc,1
2019,14,kevin_magnussen,2
2019,14,giovinazzi,1
2019,14,norris,1
2019,14,russell,1
2019,14,albon,1
2019,14,bottas,1
2019,14,sainz,1
2019,14,kvyat,1
2019,14,perez,1
2019,14,gasly,1
2019,14,hulkenberg,1
2019,14,kubica,2
2019,14,ricciardo,1
2019,15,hulkenberg,2
2019,15,russell,1
2019,15,kvyat,2
2019,15,perez,1
2019,15,raikkonen,1
2019,15,kevin_magnussen,2
2019,15,vettel,1
2019,15,max_verstappen,1
2019,15,leclerc,1
2019,15,albon,1
2019,15,norris,1
2019,15,kubica,2
2019,15,bottas,1
2019,15,grosjean,2
2019,15,hamilton,1
2019,15,stroll,3
2019,15,gasly,1
2019,15,giovinazzi,2
2019,15,ricciardo,1
2019,15,sainz,1
2019,16,kubica,2
2019,16,ricciardo,1
2019,16,giovinazzi,2
2019,16,raikkonen,2
2019,16,hulkenberg,2
2019,16,norris,1
2019,16,sainz,1
2019,16,leclerc,2
2019,16,perez,1
2019,16,vettel,1
2019,16,gasly,1
2019,16,kevin_magnussen,1
2019,16,stroll,1
2019,16,kvyat,2
2019,16,russell,1
2019,16,hamilton,1
2019,16,bottas,1
2019,16,max_verstappen,1
2019,16,albon,1
2019,17,leclerc,3
2019,17,norris,2
2019,17,albon,2
2019,17,raikkonen,2
2019,17,vettel,2
2019,17,grosjean,1
2019,17,bottas,2
2019,17,kevin_magnussen,2
2019,17,gasly,1
2019,17,stroll,1
2019,17,giovinazzi,2
2019,17,hulkenberg,1
2019,17,perez,2
2019,17,hamilton,2
2019,17,kubica,2
2019,17,russell,1
2019,17,sainz,1
2019,17,kvyat,1
2019,17,ricciardo,1
2019,18,max_verstappen,1
2019,18,gasly,2
2019,18,kvyat,2
2019,18,albon,2
2019,18,leclerc,2
2019,18,sainz,2
2019,18,raikkonen,2
2019,18,hulkenberg,1
2019,18,perez,1
2019,18,giovinazzi,1
2019,18,kubica,2
2019,18,russell,1
2019,18,hamilton,1
2019,18,kevin_magnussen,1
2019,18,bottas,1
2019,18,vettel,1
2019,18,stroll,1
2019,18,grosjean,1
2019,18,ricciardo,1
2019,19,albon,3
2019,19,stroll,2
2019,19,kubica,1
2019,19,max_verstappen,2
2019,19,bottas,2
2019,19,giovinazzi,2
2019,19,sainz,1
2019,19,raikkonen,2
2019,19,kevin_magnussen,2
2019,19,norris,2
2019,19,gasly,2
2019,19,leclerc,2
2019,19,ricciardo,1
2019,19,kvyat,2
2019,19,russell,2
2019,19,hamilton,1
2019,19,perez,1
2019,19,grosjean,1
2019,19,hulkenberg,2
2019,20,ricciardo,2
2019,20,perez,2
2019,20,hamilton,3
2019,20,giovinazzi,2
2019,20,kubica,4
2019,20,max_verstappen,3
2019,20,raikkonen,2
2019,20,gasly,2
2019,20,kvyat,2
2019,20,russell,3
2019,20,albon,2
2019,20,vettel,2
2019,20,bottas,2
2019,20,grosjean,2
2019,20,norris,2
2019,20,hulkenberg,3
2019,20,kevin_magnussen,2
2019,20,stroll,2
2019,20,leclerc,2
2019,20,sainz,1
2019,21,stroll,2
2019,21,norris,1
2019,21,giovinazzi,2
2019,21,ricciardo,2
2019,21,leclerc,2
2019,21,vettel,2
2019,21,sainz,2
2019,21,albon,1
2019,21,hulkenberg,1
2019,21,grosjean,1
2019,21,kevin_magnussen,1
2019,21,raikkonen,1
2019,21,kubica,1
2019,21,max_verstappen,1
2019,21,hamilton,1
2019,21,bottas,1
2019,21,russell,1
2019,21,perez,1
2019,21,kvyat,1
2020,1,grosjean,1
2020,1,raikkonen,2
2020,1,giovinazzi,3
2020,1,russell,1
2020,1,bottas,2
2020,1,hamilton,2
2020,1,albon,3
2020,1,norris,3
2020,1,perez,2
2020,1,leclerc,3
2020,1,sainz,3
2020,1,vettel,3
2020,1,gasly,2
2020,1,kvyat,3
2020,1,ocon,2
2020,1,latifi,3
2020,2,leclerc,1
2020,2,max_verstappen,2
2020,2,gasly,2
2020,2,hamilton,1
2020,2,kevin_magnussen,1
2020,2,sainz,2
2020,2,latifi,1
2020,2,stroll,1
2020,2,bottas,1
2020,2,russell,1
2020,2,albon,1
2020,2,kvyat,1
2020,2,ricciardo,1
2020,2,grosjean,1
2020,2,perez,1
2020,2,norris,1
2020,2,giovinazzi,1
2020,2,raikkonen,1
2020,3,kvyat,2
2020,3,leclerc,2
2020,3,bottas,3
2020,3,hamilton,3
2020,3,stroll,3
2020,3,vettel,2
2020,3,perez,2
2020,3,sainz,2
2020,3,albon,2
2020,3,latifi,5
2020,3,gasly,1
2020,3,raikkonen,2
2020,3,max_verstappen,2
2020,3,ricciardo,2
2020,3,ocon,2
2020,3,norris,2
2020,3,russell,3
2020,3,giovinazzi,3
2020,3,grosjean,1
2020,3,kevin_magnussen,1
2020,4,albon,2
2020,4,ricciardo,1
2020,4,norris,1
2020,4,ocon,1
2020,4,vettel,1
2020,4,gasly,1
2020,4,giovinazzi,1
2020,4,raikkonen,2
2020,4,russell,1
2020,4,latifi,1
2020,4,hamilton,1
2020,4,bottas,2
2020,4,max_verstappen,2
2020,4,leclerc,1
2020,4,sainz,2
2020,4,stroll,1
2020,4,grosjean,1
2020,5,albon,2
2020,5,gasly,2
2020,5,giovinazzi,2
2020,5,russell,3
2020,5,kevin_magnussen,2
2020,5,latifi,3
2020,5,norris,2
2020,5,bottas,2
2020,5,hamilton,2
2020,5,ricciardo,3
2020,5,hulkenberg,3
2020,5,grosjean,2
2020,5,stroll,2
2020,5,leclerc,1
2020,5,kvyat,2
2020,5,sainz,2
2020,5,ocon,1
2020,5,vettel,2
2020,5,max_verstappen,2
2020,5,raikkonen,1
2020,6,albon,2
2020,6,russell,2
2020,6,raikkonen,2
2020,6,max_verstappen,2
2020,6,gasly,2
2020,6,norris,2
2020,6,kvyat,2
2020,6,giovinazzi,2
2020,6,sainz,2
2020,6,hamilton,2
2020,6,bottas,3
2020,6,stroll,2
2020,6,kevin_magnussen,1
2020,6,latifi,2
2020,6,perez,1
2020,6,leclerc,1
2020,6,vettel,1
2020,6,grosjean,2
2020,6,ocon,1
2020,6,ricciardo,1
2020,7,leclerc,2
2020,7,raikkonen,1
2020,7,grosjean,1
2020,7,kevin_magnussen,2
2020,7,latifi,2
2020,7,hamilton,1
2020,7,bottas,1
2020,7,max_verstappen,1
2020,7,ricciardo,1
2020,7,ocon,1
2020,7,albon,1
2020,7,stroll,1
2020,7,norris,1
2020,7,kvyat,1
2020,7,vettel,1
2020,7,perez,1
2020,7,gasly,1
2020,8,kevin_magnussen,1
2020,8,latifi,2
2020,8,leclerc,1
2020,8,raikkonen,2
2020,8,gasly,2
2020,8,hamilton,3
2020,8,giovinazzi,3
2020,8,sainz,2
2020,8,norris,2
2020,8,ricciardo,2
2020,8,perez,2
2020,8,bottas,2
2020,8,max_verstappen,2
2020,8,ocon,2
2020,8,kvyat,2
2020,8,albon,2
2020,8,grosjean,2
2020,8,russell,2
2020,8,stroll,1
2020,9,raikkonen,6
2020,9,vettel,6
2020,9,bottas,5
2020,9,hamilton,5
2020,9,leclerc,5
2020,9,albon,5
2020,9,stroll,3
2020,9,ricciardo,5
2020,9,perez,5
2020,9,norris,5
2020,9,kvyat,5
2020,9,russell,5
2020,9,ocon,1
2020,9,grosjean,5
2020,10,russell,3
2020,10,albon,2
2020,10,norris,2
2020,10,ricciardo,1
2020,10,hamilton,1
2020,10,giovinazzi,1
2020,10,grosjean,2
2020,10,latifi,1
2020,10,ocon,1
2020,10,gasly,2
2020,10,kevin_magnussen,1
2020,10,perez,1
2020,10,max_verstappen,1
2020,10,bottas,1
2020,10,leclerc,1
2020,10,kvyat,1
2020,10,vettel,1
2020,10,raikkonen,1
2020,11,albon,1
2020,11,leclerc,2
2020,11,raikkonen,2
2020,11,vettel,2
2020,11,russell,1
2020,11,bottas,1
2020,11,kevin_magnussen,2
2020,11,latifi,2
2020,11,giovinazzi,2
2020,11,hamilton,2
2020,11,max_verstappen,2
2020,11,ricciardo,2
2020,11,kvyat,2
2020,11,perez,2
2020,11,sainz,2
2020,11,grosjean,1
2020,11,norris,1
2020,11,hulkenberg,2
2020,11,gasly,2
2020,12,perez,2
2020,12,raikkonen,1
2020,12,ricciardo,1
2020,12,norris,2
2020,12,stroll,2
2020,12,albon,2
2020,12,max_verstappen,1
2020,12,latifi,1
2020,12,kvyat,2
2020,12,sainz,1
2020,12,grosjean,1
2020,12,vettel,1
2020,12,gasly,1
2020,12,giovinazzi,1
2020,12,kevin_magnussen,1
2020,12,leclerc,1
2020,12,russell,1
2020,12,hamilton,1
2020,12,bottas,1
2020,12,ocon,1
2020,13,stroll,3
2020,13,grosjean,2
2020,13,giovinazzi,1
2020,13,russell,1
2020,13,leclerc,1
2020,13,norris,2
2020,13,ocon,1
2020,13,ricciardo,1
2020,13,kvyat,2
2020,13,albon,2
2020,13,sainz,2
2020,13,max_verstappen,1
2020,13,bottas,2
2020,13,perez,2
2020,13,kevin_magnussen,1
2020,13,hamilton,2
2020,13,latifi,1
2020,13,vettel,2
2020,13,raikkonen,1
2020,14,ocon,2
2020,14,leclerc,2
2020,14,bottas,2
2020,14,vettel,2
2020,14,hamilton,1
2020,14,raikkonen,3
2020,14,kevin_magnussen,2
2020,14,giovinazzi,1
2020,14,kvyat,1
2020,14,grosjean,2
2020,14,stroll,2
2020,14,latifi,2
2020,14,norris,2
2020,14,perez,1
2020,14,ricciardo,2
2020,14,sainz,2
2020,14,gasly,2
2020,14,max_verstappen,3
2020,14,albon,2
2020,14,russell,2
2020,15,hamilton,3
2020,15,max_verstappen,4
2020,15,perez,3
2020,15,albon,3
2020,15,ricciardo,3
2020,15,bottas,4
2020,15,gasly,2
2020,15,ocon,3
2020,15,norris,3
2020,15,leclerc,3
2020,15,giovinazzi,3
2020,15,stroll,1
2020,15,sainz,3
2020,15,kevin_magnussen,4
2020,15,vettel,3
2020,15,latifi,3
2020,15,raikkonen,3
2020,15,russell,3
2020,15,kvyat,3
2020,16,perez,2
2020,16,norris,2
2020,16,raikkonen,3
2020,16,giovinazzi,2
2020,16,kevin_magnussen,2
2020,16,kvyat,2
2020,16,latifi,1
2020,16,sainz,2
2020,16,gasly,2
2020,16,ricciardo,2
2020,16,vettel,3
2020,16,aitken,3
2020,16,pietro_fittipaldi,3
2020,16,ocon,1
2020,16,stroll,1
2020,16,russell,4
2020,16,albon,2
2020,16,bottas,2
2020,17,max_verstappen,1
2020,17,bottas,1
2020,17,hamilton,1
2020,17,albon,1
2020,17,norris,1
2020,17,sainz,1
2020,17,stroll,1
2020,17,gasly,1
2020,17,kvyat,1
2020,17,ocon,1
2020,17,raikkonen,1
2020,17,russell,1
2020,17,pietro_fittipaldi,3
2020,17,latifi,2
2020,17,leclerc,1
2020,17,giovinazzi,1
2020,17,kevin_magnussen,2
2020,17,vettel,1
2020,17,ricciardo,1
2021,1,perez,3
2021,1,gasly,3
2021,1,alonso,2
2021,1,norris,2
2021,1,leclerc,2
2021,1,stroll,2
2021,1,giovinazzi,2
2021,1,hamilton,2
2021,1,ricciardo,2
2021,1,raikkonen,2
2021,1,ocon,2
2021,1,russell,2
2021,1,latifi,2
2021,1,mick_schumacher,2
2021,1,sainz,2
2021,1,tsunoda,2
2021,1,bottas,3
2021,1,max_verstappen,2
2021,1,vettel,1
2021,2,ocon,5
2021,2,vettel,5
2021,2,mick_schumacher,4
2021,2,mazepin,4
2021,2,gasly,4
2021,2,tsunoda,3
2021,2,russell,1
2021,2,raikkonen,3
2021,2,max_verstappen,2
2021,2,sainz,2
2021,2,ricciardo,2
2021,2,stroll,3
2021,2,hamilton,4
2021,2,giovinazzi,4
2021,2,leclerc,2
2021,2,perez,2
2021,2,norris,2
2021,2,bottas,1
2021,2,alonso,3
2021,3,bottas,4
2021,3,hamilton,3
2021,3,max_verstappen,4
2021,3,sainz,3
2021,3,perez,3
2021,3,norris,3
2021,3,ocon,3
2021,3,leclerc,3
2021,3,gasly,3
2021,3,vettel,3
2021,3,russell,3
2021,3,giovinazzi,3
2021,3,ricciardo,3
2021,3,alonso,3
2021,3,tsunoda,3
2021,3,stroll,3
2021,3,latifi,3
2021,3,mick_schumacher,3
2021,3,mazepin,4
2021,4,giovinazzi,2
2021,4,russell,2
2021,4,latifi,3
2021,4,gasly,2
2021,4,alonso,2
2021,4,vettel,2
